run_path,step,tag,value
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/GhostNorm,1.9466081857681277
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/GhostNorm,1.9673951864242556
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/GhostNorm,1.9886474609375
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/GhostNorm,2.009551763534546
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/GhostNorm,2.0274133682250977
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/GhostNorm,2.043990135192871
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/GhostNorm,2.0589492321014404
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/GhostNorm,2.072868824005127
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/GhostNorm,2.0855183601379395
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/GhostNorm,2.094794273376465
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/GhostNorm,2.1026461124420166
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/GhostNorm,2.1086297035217285
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/GhostNorm,2.1134188175201416
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/GhostNorm,2.1170661449432373
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/GhostNorm,2.1199991703033447
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/GhostNorm,2.1224193572998047
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/GhostNorm,2.123544216156006
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/GhostNorm,2.1236813068389893
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/GhostNorm,2.1237504482269287
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/GhostNorm,2.1238646507263184
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/GhostNorm,2.1239233016967773
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/GhostNorm,2.124283790588379
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/GhostNorm,2.124501943588257
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/GhostNorm,2.1246767044067383
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/GhostNorm,2.1245129108428955
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/GhostNorm,2.1243772506713867
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/GhostNorm,2.124281406402588
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/GhostNorm,2.1241936683654785
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,36,State/ZBase/GhostNorm,2.1241447925567627
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,37,State/ZBase/GhostNorm,2.1241252422332764
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,38,State/ZBase/GhostNorm,2.124123334884644
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,39,State/ZBase/GhostNorm,2.1241085529327397
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,40,State/ZBase/GhostNorm,2.124088764190674
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,1,State/ZBase/NormMean,0.5931336283683777
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,2,State/ZBase/NormMean,0.590189516544342
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,3,State/ZBase/NormMean,0.5901200175285339
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,4,State/ZBase/NormMean,0.5923544764518738
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,5,State/ZBase/NormMean,0.5966053009033203
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,6,State/ZBase/NormMean,0.602579653263092
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,7,State/ZBase/NormMean,0.6100629568099976
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/NormMean,0.6186162233352661
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/NormMean,0.6280701160430908
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/NormMean,0.6383072137832642
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/NormMean,0.6488615870475769
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/NormMean,0.659660816192627
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/NormMean,0.6704294681549072
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/NormMean,0.6810566782951355
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/NormMean,0.6914065480232239
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/NormMean,0.7013565301895142
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/NormMean,0.7107397317886353
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/NormMean,0.7195748686790466
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/NormMean,0.7277910113334656
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/NormMean,0.7354573607444763
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/NormMean,0.7423658967018127
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/NormMean,0.7486955523490906
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/NormMean,0.7544063925743103
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/NormMean,0.7595127820968628
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/NormMean,0.7640661597251892
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/NormMean,0.7681026458740234
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/NormMean,0.7716535925865173
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/NormMean,0.774712085723877
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/NormMean,0.777323842048645
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/NormMean,0.7795305252075195
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/NormMean,0.7813584804534912
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/NormMean,0.7828482985496521
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/NormMean,0.7840343713760376
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/NormMean,0.7849634289741516
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/NormMean,0.7856634259223938
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,36,State/ZBase/NormMean,0.7861727476119995
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,37,State/ZBase/NormMean,0.7865315079689026
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,38,State/ZBase/NormMean,0.7867752313613892
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,39,State/ZBase/NormMean,0.7869428396224976
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,40,State/ZBase/NormMean,0.7870712280273438
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,1,State/ZBase/NormP05,0.2712858021259308
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,2,State/ZBase/NormP05,0.2754587233066559
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,3,State/ZBase/NormP05,0.278421550989151
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,4,State/ZBase/NormP05,0.280161589384079
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,5,State/ZBase/NormP05,0.2850905954837799
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,6,State/ZBase/NormP05,0.2894399166107178
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,7,State/ZBase/NormP05,0.2954023480415344
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/NormP05,0.3023696839809418
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/NormP05,0.3127593100070953
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/NormP05,0.3243972957134247
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/NormP05,0.3352121114730835
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/NormP05,0.3472623229026794
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/NormP05,0.3608452081680298
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/NormP05,0.3739586174488067
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/NormP05,0.3842488825321197
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/NormP05,0.3943719267845154
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/NormP05,0.4065834879875183
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/NormP05,0.4170386791229248
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/NormP05,0.4250647127628326
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/NormP05,0.431438148021698
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/NormP05,0.4417985081672668
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/NormP05,0.4489214420318603
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/NormP05,0.4542925953865051
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/NormP05,0.460426390171051
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/NormP05,0.4656154215335846
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/NormP05,0.4709241092205047
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/NormP05,0.4767658710479736
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/NormP05,0.4802006483078003
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/NormP05,0.4821355640888214
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/NormP05,0.4841439127922058
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/NormP05,0.4854914844036102
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/NormP05,0.4872481226921081
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/NormP05,0.4884510040283203
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/NormP05,0.4896688759326935
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/NormP05,0.490660160779953
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,36,State/ZBase/NormP05,0.4913293421268463
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,37,State/ZBase/NormP05,0.4917791783809662
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,38,State/ZBase/NormP05,0.4921951591968536
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,39,State/ZBase/NormP05,0.4924145936965942
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,40,State/ZBase/NormP05,0.4926209449768066
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,1,State/ZBase/NormP50,0.5324420928955078
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,2,State/ZBase/NormP50,0.529934287071228
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,3,State/ZBase/NormP50,0.5290471315383911
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,4,State/ZBase/NormP50,0.5310261249542236
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,5,State/ZBase/NormP50,0.5361073017120361
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,6,State/ZBase/NormP50,0.5433661937713623
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,7,State/ZBase/NormP50,0.5513482689857483
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/NormP50,0.5613368153572083
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/NormP50,0.5732492208480835
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/NormP50,0.5864616632461548
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/NormP50,0.5987318158149719
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/NormP50,0.610387921333313
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/NormP50,0.6212985515594482
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/NormP50,0.6321461200714111
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/NormP50,0.6435405611991882
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/NormP50,0.6526511907577515
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/NormP50,0.6617153882980347
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/NormP50,0.6723306179046631
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/NormP50,0.6805633306503296
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/NormP50,0.6899009346961975
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/NormP50,0.6980523467063904
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/NormP50,0.7038650512695312
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/NormP50,0.7094346880912781
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/NormP50,0.7144888639450073
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/NormP50,0.7206329107284546
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/NormP50,0.7246512770652771
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/NormP50,0.7284944653511047
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/NormP50,0.731167733669281
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/NormP50,0.7336596250534058
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/NormP50,0.7358605861663818
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/NormP50,0.7382895946502686
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/NormP50,0.7398794889450073
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/NormP50,0.7411541938781738
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/NormP50,0.7420302629470825
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/NormP50,0.7421408891677856
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,36,State/ZBase/NormP50,0.7429938912391663
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,37,State/ZBase/NormP50,0.7436743974685669
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,38,State/ZBase/NormP50,0.744165301322937
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,39,State/ZBase/NormP50,0.7444223165512085
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,40,State/ZBase/NormP50,0.7445243000984192
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,1,State/ZBase/NormP95,1.2958468198776243
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,2,State/ZBase/NormP95,1.2794592380523682
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,3,State/ZBase/NormP95,1.2684361934661863
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,4,State/ZBase/NormP95,1.2674981355667114
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,5,State/ZBase/NormP95,1.258478045463562
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,6,State/ZBase/NormP95,1.258183479309082
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,7,State/ZBase/NormP95,1.2557412385940552
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/NormP95,1.2501226663589478
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/NormP95,1.2469472885131836
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/NormP95,1.2439755201339722
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/NormP95,1.2380608320236206
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/NormP95,1.2392849922180176
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/NormP95,1.233605980873108
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/NormP95,1.2353042364120483
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/NormP95,1.2299180030822754
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/NormP95,1.2286347150802612
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/NormP95,1.2278237342834473
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/NormP95,1.2298803329467771
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/NormP95,1.2330963611602783
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/NormP95,1.233119010925293
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/NormP95,1.2347887754440308
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/NormP95,1.2401392459869385
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/NormP95,1.2441691160202026
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/NormP95,1.2478506565093994
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/NormP95,1.2498369216918943
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/NormP95,1.252198338508606
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/NormP95,1.2550681829452517
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/NormP95,1.2566736936569214
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/NormP95,1.2583764791488647
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/NormP95,1.2592748403549194
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/NormP95,1.260401725769043
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/NormP95,1.2634680271148682
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/NormP95,1.2649023532867432
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/NormP95,1.2657065391540527
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/NormP95,1.265386700630188
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,36,State/ZBase/NormP95,1.265401840209961
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,37,State/ZBase/NormP95,1.2652565240859983
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,38,State/ZBase/NormP95,1.2652159929275513
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,39,State/ZBase/NormP95,1.265136957168579
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,40,State/ZBase/NormP95,1.2651312351226809
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,1,State/ZBase/NormStd,0.2824483811855316
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,2,State/ZBase/NormStd,0.2791186571121216
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,3,State/ZBase/NormStd,0.2765307426452636
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,4,State/ZBase/NormStd,0.2742631733417511
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,5,State/ZBase/NormStd,0.272227019071579
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,6,State/ZBase/NormStd,0.2702429294586181
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,7,State/ZBase/NormStd,0.2683263421058655
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,8,State/ZBase/NormStd,0.2662229239940643
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,9,State/ZBase/NormStd,0.2640562355518341
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,10,State/ZBase/NormStd,0.2617568075656891
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,11,State/ZBase/NormStd,0.259377509355545
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,12,State/ZBase/NormStd,0.2570452690124511
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,13,State/ZBase/NormStd,0.2547784745693207
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,14,State/ZBase/NormStd,0.2525644302368164
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,15,State/ZBase/NormStd,0.2503786385059356
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,16,State/ZBase/NormStd,0.2484550178050995
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,17,State/ZBase/NormStd,0.2466443479061126
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,18,State/ZBase/NormStd,0.2449850589036941
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,19,State/ZBase/NormStd,0.2435043007135391
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,20,State/ZBase/NormStd,0.2421970814466476
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,21,State/ZBase/NormStd,0.2409219145774841
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,22,State/ZBase/NormStd,0.2398025542497635
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,23,State/ZBase/NormStd,0.2388579696416854
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,24,State/ZBase/NormStd,0.2379751354455948
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,25,State/ZBase/NormStd,0.2372636944055557
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,26,State/ZBase/NormStd,0.236612856388092
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,27,State/ZBase/NormStd,0.2360648214817047
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,28,State/ZBase/NormStd,0.2356333583593368
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,29,State/ZBase/NormStd,0.2352363020181656
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,30,State/ZBase/NormStd,0.2349234521389007
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,31,State/ZBase/NormStd,0.2346555441617965
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,32,State/ZBase/NormStd,0.2344328314065933
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,33,State/ZBase/NormStd,0.2342674136161804
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,34,State/ZBase/NormStd,0.2341424077749252
runs/reference-2026-static-reliability/2026-static-reliability-full/development/additive/clip_5_0,35,State/ZBase/NormStd,0.23404161632061
