supervision_mode,architecture,seed,epoch,scope,probability_variant,metric,value,count,direction
baseline,direct-total-pridge,control,0.0,DQ-only,transferred_score_red_win_probability,winner_brier,0.1880533243189924,11,lower
baseline,direct-total-pridge,control,0.0,DQ-only,transferred_score_red_win_probability,winner_log_loss,0.5685187670044389,11,lower
baseline,direct-total-pridge,control,0.0,DQ-only,transferred_score_red_win_probability,winner_ece,0.2781686804011973,11,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,alliance_score_mae,77.49715426001582,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,alliance_score_rmse,85.87603422804978,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,score_differential_mae,65.42484118268952,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,score_differential_rmse,80.6897985209724,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,mean_bias,-38.98381123639947,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,relative_bias,-0.1007550581169058,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,winner_accuracy,1.0,6,higher
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,winner_brier,0.040506034363995594,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,winner_log_loss,0.2019330409874632,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,raw_pred_red_win_probability,winner_ece,0.177389812644082,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,alliance_score_mae,77.49715426001582,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,alliance_score_rmse,85.87603422804978,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,score_differential_mae,65.42484118268952,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,score_differential_rmse,80.6897985209724,6,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,mean_bias,-38.98381123639947,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,relative_bias,-0.1007550581169058,12,lower
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,winner_accuracy,1.0,6,higher
baseline,direct-total-pridge,control,0.0,surrogate-only,transferred_platt_red_win_probability,winner_brier,0.040506034363995594,6,lower
