supervision_mode,architecture,seed,epoch,scope,probability_variant,metric,value,count,direction
historical-uncontrolled-reference,additive,historical,,division:2026arc,raw_pred_red_win_probability,mean_bias,-85.6220859093096,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,raw_pred_red_win_probability,relative_bias,-0.1926148586938424,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_platt_red_win_probability,alliance_score_rmse,144.57517420488136,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_platt_red_win_probability,mean_bias,-85.6220859093096,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_platt_red_win_probability,relative_bias,-0.1926148586938424,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_score_red_win_probability,alliance_score_rmse,144.57517420488136,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_score_red_win_probability,mean_bias,-85.6220859093096,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026arc,transferred_score_red_win_probability,relative_bias,-0.1926148586938424,282,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,raw_pred_red_win_probability,alliance_score_rmse,142.00145479157501,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,raw_pred_red_win_probability,mean_bias,-94.92904885174666,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,raw_pred_red_win_probability,relative_bias,-0.21880306752881612,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_platt_red_win_probability,alliance_score_rmse,142.00145479157501,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_platt_red_win_probability,mean_bias,-94.92904885174666,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_platt_red_win_probability,relative_bias,-0.21880306752881612,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_score_red_win_probability,alliance_score_rmse,142.00145479157501,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_score_red_win_probability,mean_bias,-94.92904885174666,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026cur,transferred_score_red_win_probability,relative_bias,-0.21880306752881612,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,raw_pred_red_win_probability,alliance_score_rmse,130.02263445144877,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,raw_pred_red_win_probability,mean_bias,-71.4442428715876,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,raw_pred_red_win_probability,relative_bias,-0.17524035954977074,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_platt_red_win_probability,alliance_score_rmse,130.02263445144877,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_platt_red_win_probability,mean_bias,-71.4442428715876,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_platt_red_win_probability,relative_bias,-0.17524035954977074,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_score_red_win_probability,alliance_score_rmse,130.02263445144877,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_score_red_win_probability,mean_bias,-71.4442428715876,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026dal,transferred_score_red_win_probability,relative_bias,-0.17524035954977074,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,raw_pred_red_win_probability,alliance_score_rmse,180.79977957814594,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,raw_pred_red_win_probability,mean_bias,-125.21507442400096,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,raw_pred_red_win_probability,relative_bias,-0.2943491435612183,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_platt_red_win_probability,alliance_score_rmse,180.79977957814594,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_platt_red_win_probability,mean_bias,-125.21507442400096,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_platt_red_win_probability,relative_bias,-0.2943491435612183,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_score_red_win_probability,alliance_score_rmse,180.79977957814594,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_score_red_win_probability,mean_bias,-125.21507442400096,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026gal,transferred_score_red_win_probability,relative_bias,-0.2943491435612183,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,raw_pred_red_win_probability,alliance_score_rmse,170.86878830171952,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,raw_pred_red_win_probability,mean_bias,-115.92604657669798,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,raw_pred_red_win_probability,relative_bias,-0.2513574296979575,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_platt_red_win_probability,alliance_score_rmse,170.86878830171952,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_platt_red_win_probability,mean_bias,-115.92604657669798,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_platt_red_win_probability,relative_bias,-0.2513574296979575,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_score_red_win_probability,alliance_score_rmse,170.86878830171952,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_score_red_win_probability,mean_bias,-115.92604657669798,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026hop,transferred_score_red_win_probability,relative_bias,-0.2513574296979575,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,raw_pred_red_win_probability,alliance_score_rmse,141.96839075911714,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,raw_pred_red_win_probability,mean_bias,-74.34696974361131,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,raw_pred_red_win_probability,relative_bias,-0.17907227121041863,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_platt_red_win_probability,alliance_score_rmse,141.96839075911714,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_platt_red_win_probability,mean_bias,-74.34696974361131,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_platt_red_win_probability,relative_bias,-0.17907227121041863,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_score_red_win_probability,alliance_score_rmse,141.96839075911714,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_score_red_win_probability,mean_bias,-74.34696974361131,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026joh,transferred_score_red_win_probability,relative_bias,-0.17907227121041863,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,raw_pred_red_win_probability,alliance_score_rmse,124.00818334995019,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,raw_pred_red_win_probability,mean_bias,-73.21573014314458,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,raw_pred_red_win_probability,relative_bias,-0.17785094002126975,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_platt_red_win_probability,alliance_score_rmse,124.00818334995019,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_platt_red_win_probability,mean_bias,-73.21573014314458,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_platt_red_win_probability,relative_bias,-0.17785094002126975,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_score_red_win_probability,alliance_score_rmse,124.00818334995019,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_score_red_win_probability,mean_bias,-73.21573014314458,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026mil,transferred_score_red_win_probability,relative_bias,-0.17785094002126975,278,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,raw_pred_red_win_probability,alliance_score_rmse,164.05453565439896,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,raw_pred_red_win_probability,mean_bias,-119.26805438285238,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,raw_pred_red_win_probability,relative_bias,-0.2523638448654389,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_platt_red_win_probability,alliance_score_rmse,164.05453565439896,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_platt_red_win_probability,mean_bias,-119.26805438285238,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_platt_red_win_probability,relative_bias,-0.2523638448654389,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_score_red_win_probability,alliance_score_rmse,164.05453565439896,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_score_red_win_probability,mean_bias,-119.26805438285238,280,lower
historical-uncontrolled-reference,additive,historical,,division:2026new,transferred_score_red_win_probability,relative_bias,-0.2523638448654389,280,lower
historical-uncontrolled-reference,additive,historical,,observation:high,raw_pred_red_win_probability,alliance_score_rmse,149.83453508680608,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,raw_pred_red_win_probability,mean_bias,-94.3668973510951,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,raw_pred_red_win_probability,relative_bias,-0.21621103601807704,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_platt_red_win_probability,alliance_score_rmse,149.83453508680608,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_platt_red_win_probability,mean_bias,-94.3668973510951,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_platt_red_win_probability,relative_bias,-0.21621103601807704,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_score_red_win_probability,alliance_score_rmse,149.83453508680608,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_score_red_win_probability,mean_bias,-94.3668973510951,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:high,transferred_score_red_win_probability,relative_bias,-0.21621103601807704,2134,lower
historical-uncontrolled-reference,additive,historical,,observation:low,raw_pred_red_win_probability,alliance_score_rmse,192.59267614468266,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,raw_pred_red_win_probability,mean_bias,-131.88106094628995,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,raw_pred_red_win_probability,relative_bias,-0.3512145431325964,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_platt_red_win_probability,alliance_score_rmse,192.59267614468266,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_platt_red_win_probability,mean_bias,-131.88106094628995,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_platt_red_win_probability,relative_bias,-0.3512145431325964,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_score_red_win_probability,alliance_score_rmse,192.59267614468266,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_score_red_win_probability,mean_bias,-131.88106094628995,4,lower
historical-uncontrolled-reference,additive,historical,,observation:low,transferred_score_red_win_probability,relative_bias,-0.3512145431325964,4,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,raw_pred_red_win_probability,alliance_score_rmse,171.99776365979707,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,raw_pred_red_win_probability,mean_bias,-107.19302235633036,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,raw_pred_red_win_probability,relative_bias,-0.2784957712557297,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_platt_red_win_probability,alliance_score_rmse,171.99776365979707,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_platt_red_win_probability,mean_bias,-107.19302235633036,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_platt_red_win_probability,relative_bias,-0.2784957712557297,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_score_red_win_probability,alliance_score_rmse,171.99776365979707,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_score_red_win_probability,mean_bias,-107.19302235633036,100,lower
historical-uncontrolled-reference,additive,historical,,observation:medium,transferred_score_red_win_probability,relative_bias,-0.2784957712557297,100,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,raw_pred_red_win_probability,alliance_score_rmse,133.82217192415598,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,raw_pred_red_win_probability,mean_bias,-67.31604729691338,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,raw_pred_red_win_probability,relative_bias,-0.1548737273343183,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_platt_red_win_probability,alliance_score_rmse,133.82217192415598,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_platt_red_win_probability,mean_bias,-67.31604729691338,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_platt_red_win_probability,relative_bias,-0.1548737273343183,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_score_red_win_probability,alliance_score_rmse,133.82217192415598,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_score_red_win_probability,mean_bias,-67.31604729691338,2216,lower
historical-uncontrolled-reference,full-match,historical,,primary-clean,transferred_score_red_win_probability,relative_bias,-0.1548737273343183,2216,lower
historical-uncontrolled-reference,full-match,historical,,all-official,raw_pred_red_win_probability,alliance_score_rmse,133.90853661190283,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,raw_pred_red_win_probability,mean_bias,-66.86598177807355,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,raw_pred_red_win_probability,relative_bias,-0.15405322178824676,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_platt_red_win_probability,alliance_score_rmse,133.90853661190283,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_platt_red_win_probability,mean_bias,-66.86598177807355,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_platt_red_win_probability,relative_bias,-0.15405322178824676,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_score_red_win_probability,alliance_score_rmse,133.90853661190283,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_score_red_win_probability,mean_bias,-66.86598177807355,2238,lower
historical-uncontrolled-reference,full-match,historical,,all-official,transferred_score_red_win_probability,relative_bias,-0.15405322178824676,2238,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,raw_pred_red_win_probability,alliance_score_rmse,142.33959544073528,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,raw_pred_red_win_probability,mean_bias,-21.53210951675268,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,raw_pred_red_win_probability,relative_bias,-0.05773387073352334,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_platt_red_win_probability,alliance_score_rmse,142.33959544073528,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_platt_red_win_probability,mean_bias,-21.53210951675268,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_platt_red_win_probability,relative_bias,-0.05773387073352334,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_score_red_win_probability,alliance_score_rmse,142.33959544073528,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_score_red_win_probability,mean_bias,-21.53210951675268,22,lower
historical-uncontrolled-reference,full-match,historical,,DQ-only,transferred_score_red_win_probability,relative_bias,-0.05773387073352334,22,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,raw_pred_red_win_probability,alliance_score_rmse,113.27333177926786,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,raw_pred_red_win_probability,mean_bias,-49.0599444211785,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,raw_pred_red_win_probability,relative_bias,-0.12679718566748696,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_platt_red_win_probability,alliance_score_rmse,113.27333177926786,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_platt_red_win_probability,mean_bias,-49.0599444211785,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_platt_red_win_probability,relative_bias,-0.12679718566748696,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_score_red_win_probability,alliance_score_rmse,113.27333177926786,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_score_red_win_probability,mean_bias,-49.0599444211785,12,lower
historical-uncontrolled-reference,full-match,historical,,surrogate-only,transferred_score_red_win_probability,relative_bias,-0.12679718566748696,12,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,raw_pred_red_win_probability,alliance_score_rmse,136.44484689429885,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,raw_pred_red_win_probability,mean_bias,-64.09980597997983,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,raw_pred_red_win_probability,relative_bias,-0.14419848500553872,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_platt_red_win_probability,alliance_score_rmse,136.44484689429885,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_platt_red_win_probability,mean_bias,-64.09980597997983,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_platt_red_win_probability,relative_bias,-0.14419848500553872,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_score_red_win_probability,alliance_score_rmse,136.44484689429885,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_score_red_win_probability,mean_bias,-64.09980597997983,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026arc,transferred_score_red_win_probability,relative_bias,-0.14419848500553872,282,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,raw_pred_red_win_probability,alliance_score_rmse,125.26008087103428,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,raw_pred_red_win_probability,mean_bias,-59.76957434285184,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,raw_pred_red_win_probability,relative_bias,-0.1377635862709582,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_platt_red_win_probability,alliance_score_rmse,125.26008087103428,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_platt_red_win_probability,mean_bias,-59.76957434285184,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_platt_red_win_probability,relative_bias,-0.1377635862709582,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_score_red_win_probability,alliance_score_rmse,125.26008087103428,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_score_red_win_probability,mean_bias,-59.76957434285184,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026cur,transferred_score_red_win_probability,relative_bias,-0.1377635862709582,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,raw_pred_red_win_probability,alliance_score_rmse,121.36325662641065,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,raw_pred_red_win_probability,mean_bias,-41.04089842964069,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,raw_pred_red_win_probability,relative_bias,-0.10066621896998261,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_platt_red_win_probability,alliance_score_rmse,121.36325662641065,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_platt_red_win_probability,mean_bias,-41.04089842964069,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_platt_red_win_probability,relative_bias,-0.10066621896998261,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_score_red_win_probability,alliance_score_rmse,121.36325662641065,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_score_red_win_probability,mean_bias,-41.04089842964069,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026dal,transferred_score_red_win_probability,relative_bias,-0.10066621896998261,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,raw_pred_red_win_probability,alliance_score_rmse,142.8236477847375,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,raw_pred_red_win_probability,mean_bias,-82.52374384075144,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,raw_pred_red_win_probability,relative_bias,-0.1939925638724417,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_platt_red_win_probability,alliance_score_rmse,142.8236477847375,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_platt_red_win_probability,mean_bias,-82.52374384075144,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_platt_red_win_probability,relative_bias,-0.1939925638724417,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_score_red_win_probability,alliance_score_rmse,142.8236477847375,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_score_red_win_probability,mean_bias,-82.52374384075144,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026gal,transferred_score_red_win_probability,relative_bias,-0.1939925638724417,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,raw_pred_red_win_probability,alliance_score_rmse,150.30953713221461,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,raw_pred_red_win_probability,mean_bias,-90.54842199225702,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,raw_pred_red_win_probability,relative_bias,-0.1963322246146076,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_platt_red_win_probability,alliance_score_rmse,150.30953713221461,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_platt_red_win_probability,mean_bias,-90.54842199225702,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_platt_red_win_probability,relative_bias,-0.1963322246146076,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_score_red_win_probability,alliance_score_rmse,150.30953713221461,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_score_red_win_probability,mean_bias,-90.54842199225702,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026hop,transferred_score_red_win_probability,relative_bias,-0.1963322246146076,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,raw_pred_red_win_probability,alliance_score_rmse,129.44942096486432,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,raw_pred_red_win_probability,mean_bias,-47.33024535274889,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,raw_pred_red_win_probability,relative_bias,-0.11399973074210484,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_platt_red_win_probability,alliance_score_rmse,129.44942096486432,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_platt_red_win_probability,mean_bias,-47.33024535274889,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_platt_red_win_probability,relative_bias,-0.11399973074210484,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_score_red_win_probability,alliance_score_rmse,129.44942096486432,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_score_red_win_probability,mean_bias,-47.33024535274889,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026joh,transferred_score_red_win_probability,relative_bias,-0.11399973074210484,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,raw_pred_red_win_probability,alliance_score_rmse,121.45934994124664,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,raw_pred_red_win_probability,mean_bias,-66.00018834938392,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,raw_pred_red_win_probability,relative_bias,-0.16032341023669855,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_platt_red_win_probability,alliance_score_rmse,121.45934994124664,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_platt_red_win_probability,mean_bias,-66.00018834938392,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_platt_red_win_probability,relative_bias,-0.16032341023669855,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_score_red_win_probability,alliance_score_rmse,121.45934994124664,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_score_red_win_probability,mean_bias,-66.00018834938392,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026mil,transferred_score_red_win_probability,relative_bias,-0.16032341023669855,278,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,raw_pred_red_win_probability,alliance_score_rmse,140.96436332277867,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,raw_pred_red_win_probability,mean_bias,-83.57786147221891,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,raw_pred_red_win_probability,relative_bias,-0.17684559856283424,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_platt_red_win_probability,alliance_score_rmse,140.96436332277867,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_platt_red_win_probability,mean_bias,-83.57786147221891,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_platt_red_win_probability,relative_bias,-0.17684559856283424,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_score_red_win_probability,alliance_score_rmse,140.96436332277867,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_score_red_win_probability,mean_bias,-83.57786147221891,280,lower
historical-uncontrolled-reference,full-match,historical,,division:2026new,transferred_score_red_win_probability,relative_bias,-0.17684559856283424,280,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,raw_pred_red_win_probability,alliance_score_rmse,133.50102347612386,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,raw_pred_red_win_probability,mean_bias,-66.81375130786954,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,raw_pred_red_win_probability,relative_bias,-0.15308196831757956,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_platt_red_win_probability,alliance_score_rmse,133.50102347612386,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_platt_red_win_probability,mean_bias,-66.81375130786954,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_platt_red_win_probability,relative_bias,-0.15308196831757956,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_score_red_win_probability,alliance_score_rmse,133.50102347612386,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_score_red_win_probability,mean_bias,-66.81375130786954,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:high,transferred_score_red_win_probability,relative_bias,-0.15308196831757956,2134,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,raw_pred_red_win_probability,alliance_score_rmse,111.44449943193393,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,raw_pred_red_win_probability,mean_bias,-25.192348797529355,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,raw_pred_red_win_probability,relative_bias,-0.06709014326905288,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_platt_red_win_probability,alliance_score_rmse,111.44449943193393,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_platt_red_win_probability,mean_bias,-25.192348797529355,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_platt_red_win_probability,relative_bias,-0.06709014326905288,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_score_red_win_probability,alliance_score_rmse,111.44449943193393,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_score_red_win_probability,mean_bias,-25.192348797529355,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:low,transferred_score_red_win_probability,relative_bias,-0.06709014326905288,4,lower
historical-uncontrolled-reference,full-match,historical,,observation:medium,raw_pred_red_win_probability,alliance_score_rmse,143.09941590057835,100,lower
historical-uncontrolled-reference,full-match,historical,,observation:medium,raw_pred_red_win_probability,mean_bias,-69.64752533144882,100,lower
